District ,Crop,Crop_Year,Season,Area ,Production
NAGPUR,Linseed,2004,Rabi       ,1700,500
NAGPUR,Linseed,2005,Rabi       ,2400,800
NAGPUR,Linseed,2006,Rabi       ,2200,400
NAGPUR,Linseed,2007,Rabi       ,2100,800
NAGPUR,Linseed,2008,Rabi       ,900,300
NAGPUR,Linseed,2009,Rabi       ,1100,100
NAGPUR,Linseed,2010,Rabi       ,1200,500
NAGPUR,Linseed,2011,Rabi       ,1300,700
NAGPUR,Linseed,2012,Rabi       ,800,300
NAGPUR,Linseed,2013,Rabi       ,500,200
NAGPUR,Linseed,2014,Rabi       ,100,100
NAGPUR,Linseed,2015,Rabi       ,100,20
NAGPUR,Linseed,2017,Rabi       ,12,
NAGPUR,Linseed,2018,Rabi       ,2,
NANDED,Linseed,1998,Rabi       ,800,200
NANDED,Linseed,1999,Rabi       ,600,200
NANDED,Linseed,2000,Rabi       ,400,100
NANDED,Linseed,2001,Rabi       ,500,100
NANDED,Linseed,2002,Rabi       ,400,100
NANDED,Linseed,2003,Rabi       ,400,100
NANDED,Linseed,2004,Rabi       ,400,200
NANDED,Linseed,2005,Rabi       ,400,100
NANDED,Linseed,2006,Rabi       ,400,100
NANDED,Linseed,2007,Rabi       ,300,100
NANDED,Linseed,2008,Rabi       ,100,100
NANDED,Linseed,2009,Rabi       ,100,
NANDED,Linseed,2015,Rabi       ,10,1
NANDED,Linseed,2016,Rabi       ,8,3
NANDED,Linseed,2017,Rabi       ,5,2
NANDED,Linseed,2018,Rabi       ,12,5
NANDED,Linseed,2019,Rabi       ,2,
NASHIK,Linseed,1998,Rabi       ,100,
NASHIK,Linseed,1999,Rabi       ,100,0
NASHIK,Linseed,2015,Rabi       ,2,0
NASHIK,Linseed,2016,Rabi       ,3,2
OSMANABAD,Linseed,1998,Rabi       ,11700,3400
OSMANABAD,Linseed,1999,Rabi       ,10900,3800
OSMANABAD,Linseed,2000,Rabi       ,10700,3000
OSMANABAD,Linseed,2001,Rabi       ,11900,5900
OSMANABAD,Linseed,2002,Rabi       ,12700,3000
OSMANABAD,Linseed,2003,Rabi       ,6600,1400
OSMANABAD,Linseed,2004,Rabi       ,6900,3100
OSMANABAD,Linseed,2005,Rabi       ,4900,1500
OSMANABAD,Linseed,2006,Rabi       ,5600,1600
OSMANABAD,Linseed,2007,Rabi       ,6600,2000
OSMANABAD,Linseed,2008,Rabi       ,6800,1300
OSMANABAD,Linseed,2009,Rabi       ,6100,1400
OSMANABAD,Linseed,2010,Rabi       ,6500,1300
OSMANABAD,Linseed,2011,Rabi       ,4600,1100
OSMANABAD,Linseed,2012,Rabi       ,3900,700
OSMANABAD,Linseed,2013,Rabi       ,4200,1000
OSMANABAD,Linseed,2014,Rabi       ,4900,1100
OSMANABAD,Linseed,2015,Rabi       ,1900,300
OSMANABAD,Linseed,2016,Rabi       ,3400,1100
OSMANABAD,Linseed,2017,Rabi       ,1703,600
OSMANABAD,Linseed,2018,Rabi       ,724,300
OSMANABAD,Linseed,2019,Rabi       ,792,389
PARBHANI,Linseed,1998,Rabi       ,3100,900
PARBHANI,Linseed,1999,Rabi       ,900,300
PARBHANI,Linseed,2000,Rabi       ,1000,300
PARBHANI,Linseed,2001,Rabi       ,1100,500
PARBHANI,Linseed,2002,Rabi       ,1400,300
PARBHANI,Linseed,2003,Rabi       ,1400,300
PARBHANI,Linseed,2004,Rabi       ,1500,700
PARBHANI,Linseed,2005,Rabi       ,1500,400
PARBHANI,Linseed,2006,Rabi       ,1700,500
PARBHANI,Linseed,2007,Rabi       ,1400,400
PARBHANI,Linseed,2008,Rabi       ,1000,200
PARBHANI,Linseed,2009,Rabi       ,1400,300
PARBHANI,Linseed,2010,Rabi       ,1400,300
PARBHANI,Linseed,2011,Rabi       ,1200,300
PARBHANI,Linseed,2012,Rabi       ,200,40
PARBHANI,Linseed,2013,Rabi       ,400,100
PARBHANI,Linseed,2015,Rabi       ,20,3
PARBHANI,Linseed,2016,Rabi       ,40,10
PARBHANI,Linseed,2017,Rabi       ,85,30
PARBHANI,Linseed,2018,Rabi       ,126,50
PARBHANI,Linseed,2019,Rabi       ,26,6
PUNE,Linseed,1998,Rabi       ,200,100
PUNE,Linseed,1999,Rabi       ,200,100
PUNE,Linseed,2000,Rabi       ,200,100
PUNE,Linseed,2001,Rabi       ,200,100
PUNE,Linseed,2002,Rabi       ,100,100
PUNE,Linseed,2003,Rabi       ,400,100
PUNE,Linseed,2004,Rabi       ,200,100
PUNE,Linseed,2005,Rabi       ,100,100
PUNE,Linseed,2006,Rabi       ,200,100
PUNE,Linseed,2007,Rabi       ,100,100
PUNE,Linseed,2019,Rabi       ,2,
SANGLI,Linseed,2016,Rabi       ,10,6
SANGLI,Linseed,2019,Rabi       ,12,6
SATARA,Linseed,1998,Rabi       ,500,200
SATARA,Linseed,1999,Rabi       ,400,100
SATARA,Linseed,2000,Rabi       ,400,100
SATARA,Linseed,2004,Rabi       ,100,0
SATARA,Linseed,2005,Rabi       ,200,100
SATARA,Linseed,2006,Rabi       ,100,100
SATARA,Linseed,2007,Rabi       ,100,100
SATARA,Linseed,2009,Rabi       ,100,
SATARA,Linseed,2010,Rabi       ,100,26
SATARA,Linseed,2011,Rabi       ,100,20
SOLAPUR,Linseed,1998,Rabi       ,900,300
SOLAPUR,Linseed,1999,Rabi       ,1000,300
SOLAPUR,Linseed,2000,Rabi       ,1100,300
SOLAPUR,Linseed,2001,Rabi       ,1000,200
SOLAPUR,Linseed,2002,Rabi       ,600,100
SOLAPUR,Linseed,2003,Rabi       ,300,100
SOLAPUR,Linseed,2004,Rabi       ,400,100
SOLAPUR,Linseed,2005,Rabi       ,400,100
SOLAPUR,Linseed,2006,Rabi       ,500,100
SOLAPUR,Linseed,2007,Rabi       ,400,100
SOLAPUR,Linseed,2008,Rabi       ,300,100
SOLAPUR,Linseed,2009,Rabi       ,400,100
SOLAPUR,Linseed,2010,Rabi       ,400,110
SOLAPUR,Linseed,2011,Rabi       ,200,40
SOLAPUR,Linseed,2012,Rabi       ,100,10
SOLAPUR,Linseed,2013,Rabi       ,200,100
SOLAPUR,Linseed,2014,Rabi       ,200,
SOLAPUR,Linseed,2015,Rabi       ,100,10
SOLAPUR,Linseed,2016,Rabi       ,30,20
SOLAPUR,Linseed,2017,Rabi       ,80,28
SOLAPUR,Linseed,2019,Rabi       ,183,53
WARDHA,Linseed,1998,Rabi       ,2700,800
WARDHA,Linseed,1999,Rabi       ,1900,600
WARDHA,Linseed,2000,Rabi       ,600,200
WARDHA,Linseed,2001,Rabi       ,400,100
WARDHA,Linseed,2002,Rabi       ,300,100
WARDHA,Linseed,2003,Rabi       ,200,100
WARDHA,Linseed,2004,Rabi       ,100,100
WARDHA,Linseed,2005,Rabi       ,100,100
WARDHA,Linseed,2006,Rabi       ,100,100
WARDHA,Linseed,2007,Rabi       ,100,100
WARDHA,Linseed,2009,Rabi       ,100,
WARDHA,Linseed,2010,Rabi       ,100,28
YAVATMAL,Linseed,1998,Rabi       ,800,200
YAVATMAL,Linseed,1999,Rabi       ,600,200
YAVATMAL,Linseed,2000,Rabi       ,700,100
YAVATMAL,Linseed,2001,Rabi       ,600,100
YAVATMAL,Linseed,2002,Rabi       ,400,100
YAVATMAL,Linseed,2003,Rabi       ,300,100
YAVATMAL,Linseed,2004,Rabi       ,100,0
YAVATMAL,Linseed,2005,Rabi       ,200,100
AHMEDNAGAR,Maize,1997,Autumn     ,1,1113
AHMEDNAGAR,Maize,1997,Kharif     ,4400,4700
AHMEDNAGAR,Maize,1997,Rabi       ,6200,9100
AHMEDNAGAR,Maize,1997,Summer     ,1100,1900
AHMEDNAGAR,Maize,1998,Kharif     ,5800,12500
AHMEDNAGAR,Maize,1998,Rabi       ,7900,12200
AHMEDNAGAR,Maize,1998,Summer     ,1500,2300
AHMEDNAGAR,Maize,1999,Kharif     ,6400,9500
AHMEDNAGAR,Maize,1999,Rabi       ,8800,13900
AHMEDNAGAR,Maize,1999,Summer     ,1700,2800
AHMEDNAGAR,Maize,2000,Kharif     ,7000,4400
AHMEDNAGAR,Maize,2000,Rabi       ,14000,16200
AHMEDNAGAR,Maize,2001,Kharif     ,6400,9800
AHMEDNAGAR,Maize,2001,Rabi       ,12300,22600
AHMEDNAGAR,Maize,2001,Summer     ,1500,2100
AHMEDNAGAR,Maize,2002,Kharif     ,7000,12300
AHMEDNAGAR,Maize,2002,Rabi       ,11700,9100
AHMEDNAGAR,Maize,2002,Summer     ,1100,1800
AHMEDNAGAR,Maize,2003,Kharif     ,6700,6400
AHMEDNAGAR,Maize,2003,Rabi       ,10500,5400
AHMEDNAGAR,Maize,2004,Kharif     ,11400,14000
AHMEDNAGAR,Maize,2004,Rabi       ,10900,22100
AHMEDNAGAR,Maize,2004,Summer     ,3100,4300
AHMEDNAGAR,Maize,2005,Kharif     ,15400,18500
AHMEDNAGAR,Maize,2005,Rabi       ,11700,19500
AHMEDNAGAR,Maize,2005,Summer     ,1400,2100
AHMEDNAGAR,Maize,2006,Kharif     ,17900,42400
AHMEDNAGAR,Maize,2006,Rabi       ,15300,20000
AHMEDNAGAR,Maize,2006,Summer     ,1200,1800
AHMEDNAGAR,Maize,2007,Kharif     ,23600,73500
AHMEDNAGAR,Maize,2007,Rabi       ,12500,27400
AHMEDNAGAR,Maize,2007,Summer     ,1100,1600
AHMEDNAGAR,Maize,2008,Kharif     ,22100,69500
AHMEDNAGAR,Maize,2008,Rabi       ,10200,28000
AHMEDNAGAR,Maize,2008,Summer     ,1800,2700
AHMEDNAGAR,Maize,2009,Kharif     ,38500,110300
AHMEDNAGAR,Maize,2009,Rabi       ,11600,26000
AHMEDNAGAR,Maize,2009,Summer     ,3500,5100
AHMEDNAGAR,Maize,2010,Kharif     ,45300,139500
AHMEDNAGAR,Maize,2010,Rabi       ,13200,26300
AHMEDNAGAR,Maize,2010,Summer     ,2300,3400
AHMEDNAGAR,Maize,2011,Kharif     ,46300,125500
AHMEDNAGAR,Maize,2011,Rabi       ,9200,22600
AHMEDNAGAR,Maize,2012,Kharif     ,45000,91900
AHMEDNAGAR,Maize,2012,Rabi       ,14700,24800
AHMEDNAGAR,Maize,2012,Summer     ,200,200
AHMEDNAGAR,Maize,2013,Kharif     ,61000,296900
AHMEDNAGAR,Maize,2013,Rabi       ,20900,59300
AHMEDNAGAR,Maize,2013,Summer     ,1000,1500
AHMEDNAGAR,Maize,2014,Kharif     ,68100,176100
AHMEDNAGAR,Maize,2014,Rabi       ,29400,57600
AHMEDNAGAR,Maize,2014,Summer     ,200,400
AHMEDNAGAR,Maize,2015,Kharif     ,17200,23900
AHMEDNAGAR,Maize,2015,Rabi       ,26700,45900
AHMEDNAGAR,Maize,2015,Summer     ,100,200
AHMEDNAGAR,Maize,2016,Kharif     ,22000,68700
AHMEDNAGAR,Maize,2016,Rabi       ,44400,172400
AHMEDNAGAR,Maize,2016,Summer     ,1600,4300
AHMEDNAGAR,Maize,2017,Kharif     ,27400,77300
AHMEDNAGAR,Maize,2017,Rabi       ,49500,163300
AHMEDNAGAR,Maize,2017,Summer     ,1479,1300
AHMEDNAGAR,Maize,2018,Kharif     ,28211,94610
AHMEDNAGAR,Maize,2018,Rabi       ,28670,29600
AHMEDNAGAR,Maize,2018,Summer     ,86,
AHMEDNAGAR,Maize,2019,Kharif     ,35708,12252
AHMEDNAGAR,Maize,2019,Rabi       ,38954,114492
AHMEDNAGAR,Maize,2019,Summer     ,2087,5635
AKOLA,Maize,1997,Kharif     ,700,800
AKOLA,Maize,1998,Kharif     ,400,800
AKOLA,Maize,1998,Rabi       ,100,100
AKOLA,Maize,1999,Kharif     ,100,100
AKOLA,Maize,2000,Kharif     ,200,200
AKOLA,Maize,2001,Kharif     ,400,1000
AKOLA,Maize,2002,Kharif     ,500,1000
AKOLA,Maize,2003,Kharif     ,700,1500
AKOLA,Maize,2003,Rabi       ,100,100
AKOLA,Maize,2004,Kharif     ,600,700
AKOLA,Maize,2004,Rabi       ,100,100
AKOLA,Maize,2005,Kharif     ,1300,2200
AKOLA,Maize,2005,Rabi       ,100,200
AKOLA,Maize,2006,Kharif     ,2100,3400
AKOLA,Maize,2006,Rabi       ,200,500
AKOLA,Maize,2006,Summer     ,1100,500
AKOLA,Maize,2007,Kharif     ,3100,9900
AKOLA,Maize,2007,Rabi       ,300,800
AKOLA,Maize,2007,Summer     ,100,100
AKOLA,Maize,2008,Kharif     ,2100,6400
AKOLA,Maize,2008,Rabi       ,300,500
AKOLA,Maize,2009,Kharif     ,1400,3100
AKOLA,Maize,2009,Rabi       ,400,200
AKOLA,Maize,2010,Kharif     ,1100,2700
AKOLA,Maize,2010,Rabi       ,400,800
AKOLA,Maize,2010,Summer     ,200,100
AKOLA,Maize,2011,Kharif     ,1100,3100
AKOLA,Maize,2011,Rabi       ,200,500
AKOLA,Maize,2012,Kharif     ,500,1100
AKOLA,Maize,2013,Kharif     ,100,300
AKOLA,Maize,2014,Kharif     ,100,200
AKOLA,Maize,2015,Kharif     ,100,200
AKOLA,Maize,2015,Rabi       ,100,100
AKOLA,Maize,2016,Kharif     ,100,200
AKOLA,Maize,2016,Rabi       ,100,100
AKOLA,Maize,2016,Summer     ,100,100
AKOLA,Maize,2017,Kharif     ,300,800
AKOLA,Maize,2017,Rabi       ,200,200
AKOLA,Maize,2017,Summer     ,53,100
AKOLA,Maize,2018,Kharif     ,236,339
AKOLA,Maize,2018,Rabi       ,350,260
AKOLA,Maize,2019,Kharif     ,146,316
AKOLA,Maize,2019,Rabi       ,126,157
AMRAVATI,Maize,1997,Kharif     ,700,800
AMRAVATI,Maize,1997,Summer     ,100,100
AMRAVATI,Maize,1998,Kharif     ,800,1500
AMRAVATI,Maize,1998,Rabi       ,100,100
AMRAVATI,Maize,1998,Summer     ,100,100
AMRAVATI,Maize,1999,Kharif     ,700,900
AMRAVATI,Maize,1999,Summer     ,100,100
AMRAVATI,Maize,2000,Kharif     ,800,800
AMRAVATI,Maize,2000,Rabi       ,100,100
AMRAVATI,Maize,2001,Kharif     ,900,2300
AMRAVATI,Maize,2001,Summer     ,200,300
AMRAVATI,Maize,2002,Kharif     ,900,1800
AMRAVATI,Maize,2003,Kharif     ,1200,2600
AMRAVATI,Maize,2004,Kharif     ,1400,1700
AMRAVATI,Maize,2004,Summer     ,200,300
AMRAVATI,Maize,2005,Kharif     ,1700,2800
AMRAVATI,Maize,2005,Rabi       ,100,200
AMRAVATI,Maize,2005,Summer     ,100,100
AMRAVATI,Maize,2006,Kharif     ,1600,2600
AMRAVATI,Maize,2006,Summer     ,100,100
AMRAVATI,Maize,2007,Kharif     ,1700,5400
AMRAVATI,Maize,2007,Summer     ,100,100
AMRAVATI,Maize,2008,Kharif     ,1500,4500
AMRAVATI,Maize,2008,Summer     ,100,100
AMRAVATI,Maize,2009,Kharif     ,1400,3100
AMRAVATI,Maize,2010,Kharif     ,1600,4000
AMRAVATI,Maize,2011,Kharif     ,1200,3300
AMRAVATI,Maize,2012,Kharif     ,1200,2700
AMRAVATI,Maize,2012,Summer     ,1400,1800
AMRAVATI,Maize,2013,Kharif     ,1000,2900
AMRAVATI,Maize,2013,Summer     ,300,400
AMRAVATI,Maize,2014,Kharif     ,800,1500
AMRAVATI,Maize,2014,Rabi       ,1800,300
AMRAVATI,Maize,2015,Kharif     ,900,1200
AMRAVATI,Maize,2015,Summer     ,100,200
AMRAVATI,Maize,2016,Kharif     ,1000,2700
AMRAVATI,Maize,2016,Rabi       ,1200,2000
AMRAVATI,Maize,2017,Kharif     ,6600,16700
AMRAVATI,Maize,2017,Rabi       ,600,600
AMRAVATI,Maize,2017,Summer     ,820,1500
AMRAVATI,Maize,2018,Kharif     ,8346,11962
AMRAVATI,Maize,2018,Rabi       ,870,600
AMRAVATI,Maize,2018,Summer     ,451,900
AMRAVATI,Maize,2019,Kharif     ,9845,19690
AMRAVATI,Maize,2019,Rabi       ,1081,842
AMRAVATI,Maize,2019,Summer     ,1131,1479
AURANGABAD,Maize,1997,Kharif     ,39800,39800
AURANGABAD,Maize,1997,Rabi       ,2100,3300
AURANGABAD,Maize,1997,Summer     ,200,300
AURANGABAD,Maize,1998,Kharif     ,41700,90400
AURANGABAD,Maize,1998,Rabi       ,2800,4500
AURANGABAD,Maize,1998,Summer     ,300,400
AURANGABAD,Maize,1999,Kharif     ,43800,75000
AURANGABAD,Maize,1999,Rabi       ,2900,4600
AURANGABAD,Maize,1999,Summer     ,300,500
AURANGABAD,Maize,2000,Kharif     ,73200,69700
AURANGABAD,Maize,2000,Rabi       ,1300,1500
AURANGABAD,Maize,2001,Kharif     ,75700,149400
AURANGABAD,Maize,2001,Rabi       ,2000,3700
AURANGABAD,Maize,2001,Summer     ,200,300
AURANGABAD,Maize,2002,Kharif     ,82000,204700
AURANGABAD,Maize,2002,Rabi       ,1700,2900
AURANGABAD,Maize,2002,Summer     ,300,500
AURANGABAD,Maize,2003,Kharif     ,90400,189900
AURANGABAD,Maize,2003,Rabi       ,2100,5200
AURANGABAD,Maize,2004,Kharif     ,89900,169300
AURANGABAD,Maize,2004,Rabi       ,1800,3100
AURANGABAD,Maize,2004,Summer     ,100,200
AURANGABAD,Maize,2005,Kharif     ,96900,260500
AURANGABAD,Maize,2005,Rabi       ,1700,3300
AURANGABAD,Maize,2005,Summer     ,300,400
AURANGABAD,Maize,2006,Kharif     ,101500,281100
AURANGABAD,Maize,2006,Rabi       ,2200,5200
AURANGABAD,Maize,2006,Summer     ,700,700
AURANGABAD,Maize,2007,Kharif     ,108000,303500
AURANGABAD,Maize,2007,Rabi       ,1500,4700
AURANGABAD,Maize,2007,Summer     ,200,300
AURANGABAD,Maize,2008,Kharif     ,113000,311300
AURANGABAD,Maize,2008,Rabi       ,1000,3100
AURANGABAD,Maize,2008,Summer     ,200,300
AURANGABAD,Maize,2009,Kharif     ,124800,332000
AURANGABAD,Maize,2009,Rabi       ,1300,3600
AURANGABAD,Maize,2009,Summer     ,400,500
AURANGABAD,Maize,2010,Kharif     ,138400,508200
AURANGABAD,Maize,2010,Rabi       ,4300,13400
AURANGABAD,Maize,2010,Summer     ,300,400
AURANGABAD,Maize,2011,Kharif     ,144200,469300
AURANGABAD,Maize,2011,Rabi       ,2900,9200
AURANGABAD,Maize,2011,Summer     ,1100,1400
AURANGABAD,Maize,2012,Kharif     ,144200,291100
AURANGABAD,Maize,2012,Rabi       ,5300,3500
AURANGABAD,Maize,2012,Summer     ,500,700
AURANGABAD,Maize,2013,Kharif     ,167900,759800
AURANGABAD,Maize,2013,Rabi       ,6400,22100
AURANGABAD,Maize,2013,Summer     ,1100,1400
AURANGABAD,Maize,2014,Kharif     ,191700,175800
AURANGABAD,Maize,2014,Rabi       ,9000,11400
AURANGABAD,Maize,2014,Summer     ,3400,1500
AURANGABAD,Maize,2015,Kharif     ,212700,229800
AURANGABAD,Maize,2015,Rabi       ,9400,10100
AURANGABAD,Maize,2015,Summer     ,800,400
AURANGABAD,Maize,2016,Kharif     ,49300,172000
AURANGABAD,Maize,2016,Rabi       ,16000,52800
AURANGABAD,Maize,2016,Summer     ,1700,2700
AURANGABAD,Maize,2017,Kharif     ,38000,75600
AURANGABAD,Maize,2017,Rabi       ,7800,18500
AURANGABAD,Maize,2017,Summer     ,913,1100
AURANGABAD,Maize,2018,Kharif     ,39302,56812
AURANGABAD,Maize,2018,Summer     ,162,150
AURANGABAD,Maize,2019,Kharif     ,44634,48036
AURANGABAD,Maize,2019,Rabi       ,32329,64306
AURANGABAD,Maize,2019,Summer     ,8125,9750
BEED,Maize,1997,Kharif     ,2900,2700
BEED,Maize,1997,Rabi       ,1700,3000
BEED,Maize,1997,Summer     ,200,300
BEED,Maize,1998,Kharif     ,3000,6500
BEED,Maize,1998,Rabi       ,2100,2800
BEED,Maize,1998,Summer     ,500,700
BEED,Maize,1999,Kharif     ,3200,5900
BEED,Maize,1999,Rabi       ,2800,4200
BEED,Maize,1999,Summer     ,500,800
BEED,Maize,2000,Kharif     ,4800,4600
BEED,Maize,2000,Rabi       ,3000,3400
BEED,Maize,2001,Kharif     ,1500,1000
BEED,Maize,2001,Rabi       ,2000,3700
BEED,Maize,2001,Summer     ,700,1000
BEED,Maize,2002,Kharif     ,3200,3300
BEED,Maize,2002,Rabi       ,2000,1300
BEED,Maize,2002,Summer     ,400,600
BEED,Maize,2003,Kharif     ,3400,2400
BEED,Maize,2003,Rabi       ,1600,800
BEED,Maize,2004,Kharif     ,3100,2500
BEED,Maize,2004,Rabi       ,1900,2500
BEED,Maize,2004,Summer     ,300,400
BEED,Maize,2005,Kharif     ,4100,4000
BEED,Maize,2005,Rabi       ,2200,7000
BEED,Maize,2005,Summer     ,500,400
BEED,Maize,2006,Kharif     ,4000,6300
BEED,Maize,2006,Rabi       ,2700,7700
BEED,Maize,2006,Summer     ,1000,700
BEED,Maize,2007,Kharif     ,3900,4400
BEED,Maize,2007,Rabi       ,3700,6700
BEED,Maize,2007,Summer     ,600,900
BEED,Maize,2008,Kharif     ,8300,8800
BEED,Maize,2008,Rabi       ,2600,3200
BEED,Maize,2008,Summer     ,300,400
BEED,Maize,2009,Kharif     ,7300,6400
BEED,Maize,2009,Rabi       ,4300,4500
BEED,Maize,2009,Summer     ,500,500
BEED,Maize,2010,Kharif     ,5400,8400
BEED,Maize,2010,Rabi       ,3300,4900
BEED,Maize,2010,Summer     ,800,800
BEED,Maize,2011,Kharif     ,4600,5700
BEED,Maize,2011,Rabi       ,1800,2100
BEED,Maize,2011,Summer     ,2200,2100
BEED,Maize,2012,Kharif     ,4600,3600
BEED,Maize,2012,Rabi       ,5800,3800
BEED,Maize,2012,Summer     ,200,200
BEED,Maize,2013,Kharif     ,5200,6900
BEED,Maize,2013,Rabi       ,9200,11500
BEED,Maize,2013,Summer     ,800,800
BEED,Maize,2014,Kharif     ,6200,4700
BEED,Maize,2014,Rabi       ,8500,5900
BEED,Maize,2014,Summer     ,1300,600
BEED,Maize,2015,Kharif     ,7300,1300
BEED,Maize,2015,Rabi       ,9900,4100
BEED,Maize,2016,Kharif     ,9600,7830
BEED,Maize,2016,Rabi       ,31300,72440
BEED,Maize,2016,Summer     ,1300,2160
BEED,Maize,2017,Kharif     ,7900,6510
BEED,Maize,2017,Rabi       ,39700,28340
BEED,Maize,2017,Summer     ,1229,1470
BEED,Maize,2018,Kharif     ,11081,5532
BEED,Maize,2018,Rabi       ,2890,1200
BEED,Maize,2019,Kharif     ,13356,3691
BEED,Maize,2019,Rabi       ,3443,3356
BEED,Maize,2019,Summer     ,1080,2430
BHANDARA,Maize,1997,Kharif     ,200,100
BHANDARA,Maize,1998,Kharif     ,200,400
BHANDARA,Maize,2002,Kharif     ,100,200
BHANDARA,Maize,2003,Kharif     ,100,200
BHANDARA,Maize,2004,Kharif     ,100,100
BHANDARA,Maize,2005,Kharif     ,100,200
BHANDARA,Maize,2006,Kharif     ,100,200
BHANDARA,Maize,2007,Kharif     ,100,300
BHANDARA,Maize,2016,Kharif     ,10,17
BHANDARA,Maize,2016,Summer     ,300,500
BHANDARA,Maize,2017,Summer     ,575,200
BULDHANA,Maize,1997,Kharif     ,20000,16400
BULDHANA,Maize,1997,Rabi       ,500,900
BULDHANA,Maize,1997,Summer     ,100,100
BULDHANA,Maize,1998,Kharif     ,22000,39900
BULDHANA,Maize,1998,Rabi       ,1000,1400
BULDHANA,Maize,1998,Summer     ,100,100
BULDHANA,Maize,1999,Kharif     ,18300,28000
BULDHANA,Maize,1999,Rabi       ,1000,1500
BULDHANA,Maize,1999,Summer     ,100,100
BULDHANA,Maize,2000,Kharif     ,20200,19200
BULDHANA,Maize,2000,Rabi       ,900,900
BULDHANA,Maize,2001,Kharif     ,21100,52100
BULDHANA,Maize,2001,Rabi       ,400,700
BULDHANA,Maize,2001,Summer     ,100,100
BULDHANA,Maize,2002,Kharif     ,25100,51600
BULDHANA,Maize,2002,Rabi       ,500,600
BULDHANA,Maize,2002,Summer     ,100,100
BULDHANA,Maize,2003,Kharif     ,25900,55500
BULDHANA,Maize,2003,Rabi       ,1200,2200
BULDHANA,Maize,2004,Kharif     ,33900,41500
BULDHANA,Maize,2004,Rabi       ,900,1200
BULDHANA,Maize,2004,Summer     ,100,200
BULDHANA,Maize,2005,Kharif     ,32200,53300
BULDHANA,Maize,2005,Rabi       ,1600,3400
BULDHANA,Maize,2005,Summer     ,100,100
BULDHANA,Maize,2006,Kharif     ,39700,65100
BULDHANA,Maize,2006,Rabi       ,2200,5300
BULDHANA,Maize,2006,Summer     ,1700,2500
BULDHANA,Maize,2007,Kharif     ,61500,196200
BULDHANA,Maize,2007,Rabi       ,2700,7300
BULDHANA,Maize,2007,Summer     ,400,600
BULDHANA,Maize,2008,Kharif     ,54900,166100
BULDHANA,Maize,2008,Rabi       ,1400,2600
BULDHANA,Maize,2008,Summer     ,100,100
BULDHANA,Maize,2009,Kharif     ,83200,184800
BULDHANA,Maize,2009,Rabi       ,1700,800
BULDHANA,Maize,2010,Kharif     ,66200,164100
BULDHANA,Maize,2010,Rabi       ,8600,17900
BULDHANA,Maize,2010,Summer     ,300,400
BULDHANA,Maize,2011,Kharif     ,57200,159200
BULDHANA,Maize,2011,Rabi       ,7700,19800
BULDHANA,Maize,2011,Summer     ,100,100
BULDHANA,Maize,2012,Kharif     ,15600,35000
BULDHANA,Maize,2012,Rabi       ,6900,5100
BULDHANA,Maize,2013,Kharif     ,15000,42900
BULDHANA,Maize,2013,Rabi       ,16600,41900
BULDHANA,Maize,2013,Summer     ,1800,2600
BULDHANA,Maize,2014,Kharif     ,30000,54400
BULDHANA,Maize,2014,Rabi       ,17200,2700
BULDHANA,Maize,2014,Summer     ,1700,3000
BULDHANA,Maize,2015,Kharif     ,27100,35600
BULDHANA,Maize,2015,Rabi       ,15300,13000
BULDHANA,Maize,2015,Summer     ,300,500
BULDHANA,Maize,2016,Kharif     ,27380,75700
BULDHANA,Maize,2016,Rabi       ,31380,55000
BULDHANA,Maize,2016,Summer     ,1600,2600
BULDHANA,Maize,2017,Kharif     ,31840,79900
BULDHANA,Maize,2017,Rabi       ,6900,7200
BULDHANA,Maize,2017,Summer     ,861,1700
BULDHANA,Maize,2018,Kharif     ,33120,47468
BULDHANA,Maize,2018,Rabi       ,4830,3500
BULDHANA,Maize,2018,Summer     ,720,1450
BULDHANA,Maize,2019,Kharif     ,48811,26675
BULDHANA,Maize,2019,Rabi       ,12166,16397
BULDHANA,Maize,2019,Summer     ,6475,10282
CHANDRAPUR,Maize,1997,Kharif     ,1100,1000
CHANDRAPUR,Maize,1998,Kharif     ,100,200
CHANDRAPUR,Maize,1999,Kharif     ,100,100
CHANDRAPUR,Maize,1999,Rabi       ,100,200
CHANDRAPUR,Maize,2000,Kharif     ,100,100
CHANDRAPUR,Maize,2000,Rabi       ,100,100
CHANDRAPUR,Maize,2009,Kharif     ,100,200
CHANDRAPUR,Maize,2009,Summer     ,100,100
CHANDRAPUR,Maize,2012,Summer     ,100,100
CHANDRAPUR,Maize,2014,Summer     ,100,100
CHANDRAPUR,Maize,2015,Kharif     ,100,100
CHANDRAPUR,Maize,2016,Kharif     ,30,83
